"Date","WDay","Article ID","Portal","Section","Article URL","Mod Time","Printed"
"2022-01-05","Wed","ax-2235290","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2235290","2022-01-05T17:17:08.459Z","1"
"2022-01-06","Thu","ax-2235352","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2235352","2022-01-06T12:35:22.170Z","1"
"2022-01-07","Fri","ax-2235352","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2235352","2022-01-07T11:46:21.424Z","0"
"2022-01-06","Thu","ax-2235354","yawomZ","business","yawomZ/sections/business/?article-id=2235354","2022-01-06T06:11:45.195Z","0"
"2022-01-06","Thu","ax-2235360","yawomZ","business","yawomZ/sections/business/?article-id=2235360","2022-01-06T07:24:27.173Z","0"
"2022-01-06","Thu","ax-2235379","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2235379","2022-01-06T08:32:00.477Z","1"
"2022-01-06","Thu","ax-2235393","yawomZ","business","yawomZ/sections/business/?article-id=2235393","2022-01-06T08:49:48.560Z","1"
"2022-01-06","Thu","ax-2235415","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2235415","2022-01-06T10:42:18.937Z","1"
"2022-01-06","Thu","ax-2235432","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2235432","2022-01-06T13:24:26.518Z","1"
"2022-01-06","Thu","ax-2235488","XCvhz5","sports","XCvhz5/sections/sports/?article-id=2235488","2022-01-06T11:31:42.117Z","0"
"2022-01-07","Fri","ax-2235493","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2235493","2022-01-07T05:11:57.165Z","0"
"2022-01-06","Thu","ax-2235502","XCvhz5","people","XCvhz5/sections/people/?article-id=2235502","2022-01-06T11:48:53.000Z","1"
"2022-01-06","Thu","ax-2235568","yawomZ","business","yawomZ/sections/business/?article-id=2235568","2022-01-06T13:39:13.164Z","1"
"2022-01-10","Mon","ax-2235581","yawomZ","business","yawomZ/sections/business/?article-id=2235581","2022-01-10T08:00:00.000Z","1"
"2022-01-06","Thu","ax-2235619","XCvhz5","people","XCvhz5/sections/people/?article-id=2235619","2022-01-06T14:58:37.602Z","1"
"2022-01-06","Thu","ax-2235641","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2235641","2022-01-06T16:40:35.916Z","0"
"2022-01-06","Thu","ax-2235642","yawomZ","business","yawomZ/sections/business/?article-id=2235642","2022-01-06T14:50:49.155Z","1"
"2022-01-06","Thu","ax-2235692","XCvhz5","people","XCvhz5/sections/people/?article-id=2235692","2022-01-06T15:44:58.162Z","0"
"2022-01-07","Fri","ax-2235700","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2235700","2022-01-07T09:00:00.000Z","1"
"2022-01-06","Thu","ax-2235736","XCvhz5","sports","XCvhz5/sections/sports/?article-id=2235736","2022-01-06T18:43:01.871Z","0"
"2022-01-06","Thu","ax-2235768","XCvhz5","people","XCvhz5/sections/people/?article-id=2235768","2022-01-06T18:01:28.951Z","1"
"2022-01-07","Fri","ax-2235806","yawomZ","business","yawomZ/sections/business/?article-id=2235806","2022-01-07T10:31:40.185Z","1"
"2022-01-07","Fri","ax-2235807","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2235807","2022-01-07T06:05:34.726Z","0"
"2022-01-07","Fri","ax-2235810","yawomZ","business","yawomZ/sections/business/?article-id=2235810","2022-01-07T06:35:56.140Z","0"
"2022-01-07","Fri","ax-2235821","yawomZ","business","yawomZ/sections/business/?article-id=2235821","2022-01-07T07:46:57.154Z","0"
"2022-01-07","Fri","ax-2235840","XCvhz5","people","XCvhz5/sections/people/?article-id=2235840","2022-01-07T08:43:29.057Z","1"
"2022-01-07","Fri","ax-2235842","yawomZ","business","yawomZ/sections/business/?article-id=2235842","2022-01-07T11:36:58.762Z","0"
"2022-01-07","Fri","ax-2236134","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2236134","2022-01-07T11:22:03.801Z","1"
"2022-01-07","Fri","ax-2236153","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2236153","2022-01-07T12:35:33.300Z","1"
"2022-01-07","Fri","ax-2236156","XCvhz5","people","XCvhz5/sections/people/?article-id=2236156","2022-01-07T12:10:54.001Z","1"
"2022-01-07","Fri","ax-2236307","XCvhz5","people","XCvhz5/sections/people/?article-id=2236307","2022-01-07T15:22:30.809Z","1"
"2022-01-07","Fri","ax-2236323","yawomZ","business","yawomZ/sections/business/?article-id=2236323","2022-01-07T15:37:58.654Z","1"
"2022-01-07","Fri","ax-2236324","yawomZ","business","yawomZ/sections/business/?article-id=2236324","2022-01-07T15:56:01.590Z","0"
"2022-01-07","Fri","ax-2236358","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2236358","2022-01-07T17:30:42.127Z","1"
"2022-01-07","Fri","ax-2236422","XCvhz5","sports","XCvhz5/sections/sports/?article-id=2236422","2022-01-07T21:27:48.078Z","1"
"2022-01-08","Sat","ax-2236457","XCvhz5","sports","XCvhz5/sections/sports/?article-id=2236457","2022-01-08T13:02:58.642Z","0"
"2022-01-08","Sat","ax-2236458","XCvhz5","sports","XCvhz5/sections/sports/?article-id=2236458","2022-01-08T14:22:13.671Z","0"
"2022-01-08","Sat","ax-2236468","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2236468","2022-01-08T13:31:49.681Z","1"
"2022-01-08","Sat","ax-2236495","XCvhz5","sports","XCvhz5/sections/sports/?article-id=2236495","2022-01-08T19:48:08.226Z","0"
"2022-01-09","Sun","ax-2236501","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2236501","2022-01-09T10:14:30.877Z","0"
"2022-01-09","Sun","ax-2236505","XCvhz5","sports","XCvhz5/sections/sports/?article-id=2236505","2022-01-09T10:55:20.544Z","0"
"2022-01-09","Sun","ax-2236506","XCvhz5","sports","XCvhz5/sections/sports/?article-id=2236506","2022-01-09T13:52:12.280Z","1"
"2022-01-09","Sun","ax-2236514","XCvhz5","people","XCvhz5/sections/people/?article-id=2236514","2022-01-09T09:54:02.902Z","1"
"2022-01-09","Sun","ax-2236519","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2236519","2022-01-09T10:28:05.440Z","0"
"2022-01-09","Sun","ax-2236566","XCvhz5","people","XCvhz5/sections/people/?article-id=2236566","2022-01-09T14:48:22.653Z","0"
"2022-01-10","Mon","ax-2236645","XCvhz5","people","XCvhz5/sections/people/?article-id=2236645","2022-01-10T05:28:08.938Z","1"
"2022-01-10","Mon","ax-2236648","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2236648","2022-01-10T08:00:00.000Z","1"
"2022-01-10","Mon","ax-2236649","XCvhz5","sports","XCvhz5/sections/sports/?article-id=2236649","2022-01-10T07:09:49.526Z","0"
"2022-01-10","Mon","ax-2236656","wiJddb","lifestyle","wiJddb/sections/lifestyle/?article-id=2236656","2022-01-10T07:44:08.999Z","1"
"2022-01-10","Mon","ax-2236657","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2236657","2022-01-10T12:54:41.902Z","1"
"2022-01-10","Mon","ax-2236670","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2236670","2022-01-10T08:26:27.637Z","1"
"2022-01-10","Mon","ax-2236719","XCvhz5","people","XCvhz5/sections/people/?article-id=2236719","2022-01-10T09:31:59.359Z","0"
"2022-01-10","Mon","ax-2236728","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2236728","2022-01-10T13:00:00.000Z","0"
"2022-01-10","Mon","ax-2236750","yawomZ","business","yawomZ/sections/business/?article-id=2236750","2022-01-10T10:42:49.714Z","1"
"2022-01-10","Mon","ax-2236772","yawomZ","business","yawomZ/sections/business/?article-id=2236772","2022-01-10T11:12:18.433Z","1"
"2022-01-10","Mon","ax-2236815","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2236815","2022-01-10T13:40:05.298Z","0"
"2022-01-10","Mon","ax-2236821","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2236821","2022-01-10T13:39:14.024Z","1"
"2022-01-11","Tue","ax-2236867","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2236867","2022-01-11T09:30:00.000Z","0"
"2022-01-10","Mon","ax-2236901","XCvhz5","people","XCvhz5/sections/people/?article-id=2236901","2022-01-10T14:29:14.199Z","1"
"2022-01-10","Mon","ax-2236980","yawomZ","business","yawomZ/sections/business/?article-id=2236980","2022-01-10T15:48:53.871Z","0"
"2022-01-11","Tue","ax-2237042","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2237042","2022-01-11T04:00:00.000Z","1"
"2022-01-10","Mon","ax-2237070","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2237070","2022-01-10T18:27:33.630Z","0"
"2022-01-11","Tue","ax-2237100","yawomZ","business","yawomZ/sections/business/?article-id=2237100","2022-01-11T05:17:07.020Z","1"
"2022-01-11","Tue","ax-2237107","yawomZ","business","yawomZ/sections/business/?article-id=2237107","2022-01-11T10:27:52.979Z","0"
"2022-01-11","Tue","ax-2237109","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2237109","2022-01-11T07:07:07.250Z","0"
"2022-01-11","Tue","ax-2237130","yawomZ","business","yawomZ/sections/business/?article-id=2237130","2022-01-11T10:13:08.982Z","1"
"2022-01-11","Tue","ax-2237136","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2237136","2022-01-11T08:32:50.572Z","1"
"2022-01-11","Tue","ax-2237139","XCvhz5","people","XCvhz5/sections/people/?article-id=2237139","2022-01-11T09:06:27.475Z","0"
"2022-01-11","Tue","ax-2237142","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2237142","2022-01-11T09:27:19.854Z","1"
"2022-01-11","Tue","ax-2237156","yawomZ","business","yawomZ/sections/business/?article-id=2237156","2022-01-11T09:47:30.529Z","0"
"2022-01-11","Tue","ax-2237180","yawomZ","business","yawomZ/sections/business/?article-id=2237180","2022-01-11T09:36:21.640Z","0"
"2022-01-11","Tue","ax-2237203","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2237203","2022-01-11T10:43:18.163Z","0"
"2022-01-11","Tue","ax-2237232","XCvhz5","sports","XCvhz5/sections/sports/?article-id=2237232","2022-01-11T11:39:07.227Z","1"
"2022-01-11","Tue","ax-2237235","XCvhz5","people","XCvhz5/sections/people/?article-id=2237235","2022-01-11T11:11:48.689Z","0"
"2022-01-11","Tue","ax-2237256","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2237256","2022-01-11T11:41:00.858Z","0"
"2022-01-11","Tue","ax-2237258","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2237258","2022-01-11T12:18:24.024Z","0"
"2022-01-11","Tue","ax-2237266","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2237266","2022-01-11T12:13:03.465Z","0"
"2022-01-11","Tue","ax-2237267","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2237267","2022-01-11T12:40:28.139Z","1"
"2022-01-12","Wed","ax-2237276","yawomZ","business","yawomZ/sections/business/?article-id=2237276","2022-01-12T08:00:00.000Z","1"
"2022-01-11","Tue","ax-2237287","yawomZ","business","yawomZ/sections/business/?article-id=2237287","2022-01-11T13:09:39.507Z","0"
"2022-01-11","Tue","ax-2237294","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2237294","2022-01-11T13:09:01.297Z","1"
"2022-01-12","Wed","ax-2237311","wiJddb","culture","wiJddb/sections/culture/?article-id=2237311","2022-01-12T18:00:00.000Z","0"
"2022-01-11","Tue","ax-2237320","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2237320","2022-01-11T14:31:58.308Z","0"
"2022-01-11","Tue","ax-2237437","XCvhz5","people","XCvhz5/sections/people/?article-id=2237437","2022-01-11T15:58:38.796Z","1"
"2022-01-11","Tue","ax-2237462","XCvhz5","sports","XCvhz5/sections/sports/?article-id=2237462","2022-01-11T21:18:26.945Z","0"
"2022-01-11","Tue","ax-2237471","yawomZ","business","yawomZ/sections/business/?article-id=2237471","2022-01-11T16:33:23.180Z","0"
"2022-01-12","Wed","ax-2237574","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2237574","2022-01-12T05:39:53.572Z","1"
"2022-01-12","Wed","ax-2237577","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2237577","2022-01-12T06:28:44.404Z","1"
"2022-01-12","Wed","ax-2237582","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2237582","2022-01-12T07:21:19.788Z","1"
"2022-01-12","Wed","ax-2237587","yawomZ","business","yawomZ/sections/business/?article-id=2237587","2022-01-12T08:37:22.441Z","0"
"2022-01-12","Wed","ax-2237608","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2237608","2022-01-12T12:45:00.000Z","1"
"2022-01-12","Wed","ax-2237645","XCvhz5","people","XCvhz5/sections/people/?article-id=2237645","2022-01-12T09:38:05.718Z","0"
"2022-01-12","Wed","ax-2237655","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2237655","2022-01-12T09:53:41.422Z","0"
"2022-01-12","Wed","ax-2237670","yawomZ","business","yawomZ/sections/business/?article-id=2237670","2022-01-12T09:44:52.283Z","1"
"2022-01-12","Wed","ax-2237681","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2237681","2022-01-12T12:13:46.388Z","0"
"2022-01-12","Wed","ax-2237685","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2237685","2022-01-12T10:49:33.728Z","0"
"2022-01-12","Wed","ax-2237694","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2237694","2022-01-12T10:53:11.484Z","0"
"2022-01-12","Wed","ax-2237724","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2237724","2022-01-12T12:49:18.645Z","1"
"2022-01-12","Wed","ax-2237735","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2237735","2022-01-12T12:44:45.722Z","1"
"2022-01-12","Wed","ax-2237736","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2237736","2022-01-12T15:15:16.032Z","1"
"2022-01-12","Wed","ax-2237757","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2237757","2022-01-12T12:38:58.132Z","1"
"2022-01-12","Wed","ax-2237779","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2237779","2022-01-12T13:13:07.996Z","1"
"2022-01-12","Wed","ax-2237803","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2237803","2022-01-12T14:48:26.393Z","1"
"2022-01-12","Wed","ax-2237806","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2237806","2022-01-12T13:54:00.230Z","1"
"2022-01-12","Wed","ax-2237822","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2237822","2022-01-12T14:29:25.161Z","1"
"2022-01-12","Wed","ax-2237888","XCvhz5","people","XCvhz5/sections/people/?article-id=2237888","2022-01-12T15:40:24.264Z","1"
"2022-01-12","Wed","ax-2237923","yawomZ","business","yawomZ/sections/business/?article-id=2237923","2022-01-12T17:00:44.678Z","1"
"2022-01-12","Wed","ax-2237936","XCvhz5","sports","XCvhz5/sections/sports/?article-id=2237936","2022-01-12T17:35:18.965Z","1"
"2022-01-12","Wed","ax-2237953","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2237953","2022-01-12T17:21:21.443Z","1"
"2022-01-12","Wed","ax-2238007","XCvhz5","sports","XCvhz5/sections/sports/?article-id=2238007","2022-01-12T22:39:55.858Z","0"
"2022-01-13","Thu","ax-2238038","wiJddb","business","wiJddb/sections/business/?article-id=2238038","2022-01-13T06:17:48.629Z","1"
"2022-01-13","Thu","ax-2238040","yawomZ","business","yawomZ/sections/business/?article-id=2238040","2022-01-13T06:28:20.755Z","0"
"2022-01-13","Thu","ax-2238046","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2238046","2022-01-13T09:00:00.000Z","1"
"2022-01-13","Thu","ax-2238050","XCvhz5","people","XCvhz5/sections/people/?article-id=2238050","2022-01-13T09:00:00.000Z","0"
"2022-01-13","Thu","ax-2238054","XCvhz5","people","XCvhz5/sections/people/?article-id=2238054","2022-01-13T08:25:55.672Z","1"
"2022-01-13","Thu","ax-2238072","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2238072","2022-01-13T09:02:36.308Z","0"
"2022-01-13","Thu","ax-2238084","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2238084","2022-01-13T09:01:56.413Z","1"
"2022-01-13","Thu","ax-2238095","XCvhz5","people","XCvhz5/sections/people/?article-id=2238095","2022-01-13T09:30:27.799Z","0"
"2022-01-13","Thu","ax-2238097","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2238097","2022-01-13T09:48:28.724Z","1"
"2022-01-13","Thu","ax-2238109","XCvhz5","people","XCvhz5/sections/people/?article-id=2238109","2022-01-13T09:35:05.813Z","1"
"2022-01-13","Thu","ax-2238171","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2238171","2022-01-13T12:33:54.599Z","0"
"2022-01-13","Thu","ax-2238176","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2238176","2022-01-13T10:56:17.891Z","0"
"2022-01-13","Thu","ax-2238180","XCvhz5","sports","XCvhz5/sections/sports/?article-id=2238180","2022-01-13T12:36:31.204Z","0"
"2022-01-13","Thu","ax-2238207","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2238207","2022-01-13T12:13:42.835Z","1"
"2022-01-13","Thu","ax-2238210","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2238210","2022-01-13T15:32:35.347Z","1"
"2022-01-13","Thu","ax-2238283","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2238283","2022-01-13T16:12:59.641Z","0"
"2022-01-13","Thu","ax-2238291","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2238291","2022-01-13T14:18:35.121Z","0"
"2022-01-13","Thu","ax-2238304","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2238304","2022-01-13T14:32:08.198Z","0"
"2022-01-13","Thu","ax-2238314","yawomZ","business","yawomZ/sections/business/?article-id=2238314","2022-01-13T14:57:14.639Z","1"
"2022-01-13","Thu","ax-2238406","yawomZ","business","yawomZ/sections/business/?article-id=2238406","2022-01-13T17:16:54.983Z","1"
"2022-01-14","Fri","ax-2238534","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2238534","2022-01-14T06:44:14.205Z","1"
"2022-01-14","Fri","ax-2238536","XCvhz5","sports","XCvhz5/sections/sports/?article-id=2238536","2022-01-14T06:56:44.855Z","1"
"2022-01-14","Fri","ax-2238556","yawomZ","business","yawomZ/sections/business/?article-id=2238556","2022-01-14T08:24:10.864Z","0"
"2022-01-14","Fri","ax-2238563","XCvhz5","people","XCvhz5/sections/people/?article-id=2238563","2022-01-14T08:34:47.592Z","0"
"2022-01-14","Fri","ax-2238579","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2238579","2022-01-14T09:09:42.099Z","1"
"2022-01-14","Fri","ax-2238613","yawomZ","business","yawomZ/sections/business/?article-id=2238613","2022-01-14T12:00:00.000Z","1"
"2022-01-14","Fri","ax-2238625","yawomZ","business","yawomZ/sections/business/?article-id=2238625","2022-01-14T10:11:12.958Z","0"
"2022-01-14","Fri","ax-2238644","XCvhz5","sports","XCvhz5/sections/sports/?article-id=2238644","2022-01-14T13:15:24.901Z","0"
"2022-01-14","Fri","ax-2238657","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2238657","2022-01-14T11:47:40.374Z","1"
"2022-01-14","Fri","ax-2238670","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2238670","2022-01-14T11:14:47.062Z","1"
"2022-01-14","Fri","ax-2238677","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2238677","2022-01-14T11:09:15.821Z","1"
"2022-01-14","Fri","ax-2238704","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2238704","2022-01-14T12:34:58.833Z","1"
"2022-01-15","Sat","ax-2238731","XCvhz5","people","XCvhz5/sections/people/?article-id=2238731","2022-01-15T05:00:00.000Z","0"
"2022-01-14","Fri","ax-2238800","XCvhz5","people","XCvhz5/sections/people/?article-id=2238800","2022-01-14T14:11:19.128Z","0"
"2022-01-14","Fri","ax-2238894","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2238894","2022-01-14T16:09:04.759Z","1"
"2022-01-14","Fri","ax-2238920","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2238920","2022-01-14T16:45:45.335Z","0"
"2022-01-14","Fri","ax-2238950","XCvhz5","sports","XCvhz5/sections/sports/?article-id=2238950","2022-01-14T18:57:23.220Z","0"
"2022-01-14","Fri","ax-2238953","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2238953","2022-01-14T17:11:37.494Z","1"
"2022-01-14","Fri","ax-2238972","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2238972","2022-01-14T17:30:43.301Z","0"
"2022-01-15","Sat","ax-2238981","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2238981","2022-01-15T13:30:21.031Z","1"
"2022-01-14","Fri","ax-2239004","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2239004","2022-01-14T18:28:55.696Z","1"
